"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-02-16 ~ 2025-02-15"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"271","충청북도 보은군 보은읍 이평리","일반","1**","뱃들로","제2종일반주거","제1종근린생활","12m미만","418.74","528.00","25,000","","개인","개인","202411","15","","1994","-","직거래","-"
"272","충청북도 제천시 흑석동","일반","3**","흑석무도로2길","계획관리","기타","8m미만","84.30","178.00","9,500","","개인","개인","202411","15","","1997","-","중개거래","충북 제천시"
"273","충청북도 충주시 연수동","일반","1***","동수8길","제2종일반주거","제2종근린생활","8m미만","407.25","262.00","63,000","","개인","개인","202411","14","","2011","-","중개거래","충북 충주시"
"274","충청북도 충주시 대소원면 본리","집합","649","첨단산업4로","제2종일반주거","제2종근린생활","25m미만","54.90"," ","15,500","1","개인","법인","202411","14","","2023","-","중개거래","충북 충주시"
"275","충청북도 청주시 청원구 오창읍 양청리","집합","821-1","오창공원로","중심상업","숙박","25m이상","26.52"," ","7,400","19","개인","개인","202411","14","","2019","-","중개거래","충북 청주시 청원구"
"276","충청북도 음성군 생극면 생리","일반","5**","오신로342번길","계획관리","제2종근린생활","8m미만","263.15","1696.00","14,500","","개인","개인","202411","14","","2024","-","직거래","-"
"277","충청북도 청주시 청원구 우암동","일반","3**","향군로","제2종일반주거","제2종근린생활","25m이상","2016.33","689.90","125,000","","법인","개인","202411","14","","1996","-","중개거래","충북 청주시 흥덕구"
"278","충청북도 청주시 청원구 우암동","일반","3**","향군로","제2종일반주거","업무","25m이상","2016.33","689.90","125,000","","법인","개인","202411","14","","1996","20250307","중개거래","충북 청주시 흥덕구"
"279","충청북도 청주시 상당구 남문로2가","일반","4*","상당로59번길","일반상업","제2종근린생활","12m미만","2003.05","875.00","905,793","","법인","법인","202411","13","","1999","-","직거래","-"
"280","충청북도 진천군 진천읍 장관리","일반","6**","장관1길","농림","제1종근린생활","-","76.77","706.00","16,500","","개인","개인","202411","13","","2024","-","직거래","-"
"281","충청북도 청주시 흥덕구 강내면 연정리","일반","2**","부용남이길","계획관리","제2종근린생활","12m미만","485.20","1383.00","82,000","","개인","개인","202411","13","","1996","-","중개거래","세종"
"282","충청북도 충주시 칠금동","일반","5**","칠금15길","일반상업","제2종근린생활","25m미만","5726.51","1787.60","480,000","","개인","개인","202411","13","","1996","-","직거래","-"
"283","충청북도 충주시 신니면 문숭리","일반","3**","내포길","보전관리","기타","8m미만","326.32","7037.00","49,149","","개인","개인","202411","13","","2007","-","직거래","-"
"284","충청북도 청주시 청원구 내수읍 초정리","일반","2**","미원초정로","계획관리","숙박","8m미만","1080.80","537.00","97,000","","개인","개인","202411","12","","2001","20241216","중개거래","서울 서초구"
"285","충청북도 충주시 봉방동","집합","17-9","봉방3길","일반상업","제2종근린생활","8m미만","66.73"," ","11,100","1","개인","개인","202411","12","","2011","-","직거래","-"
"286","충청북도 제천시 백운면 평동리","집합","707","금봉로","계획관리","숙박","12m미만","45.80"," ","500","","개인","개인","202411","12","지분","2012","-","직거래","-"
"287","충청북도 청주시 흥덕구 송절동","집합","850","송화로214번길","제2종일반주거","제2종근린생활","25m미만","33.75"," ","21,750","2","개인","개인","202411","12","","2018","-","중개거래","충북 청주시 흥덕구"
"288","충청북도 청주시 서원구 수곡동","집합","776","수곡로","제2종일반주거","제2종근린생활","25m미만","28.70"," ","6,200","2","개인","개인","202411","12","","1996","-","중개거래","충북 청주시 서원구"
"289","충청북도 청주시 청원구 내수읍 초정리","일반","2**","미원초정로","계획관리","숙박","8m미만","1080.80","537.00","94,000","","개인","개인","202411","12","","2001","20241216","중개거래","서울 서초구"
"290","충청북도 청주시 청원구 내수읍 초정리","일반","2**","미원초정로","계획관리","숙박","8m미만","1080.80","537.00","97,000","","개인","개인","202411","12","","2001","-","중개거래","서울 서초구"
"291","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","59.50"," ","1,750","8","개인","개인","202411","11","지분","2004","-","직거래","-"
"292","충청북도 충주시 교현동","집합","1037","남산9길","제2종일반주거","제1종근린생활","12m미만","33.48"," ","5,000","","개인","개인","202411","11","","1989","-","중개거래","충북 충주시"
"293","충청북도 옥천군 군서면 동평리","일반","4**","","계획관리","제2종근린생활","8m미만","182.72","212.00","5,000","","개인","개인","202411","11","","","-","중개거래","충북 옥천군"
"294","충청북도 청주시 흥덕구 가경동","집합","2270","서현로","준주거","제2종근린생활","25m미만","144.52"," ","56,000","5","개인","개인","202411","11","","2022","20241205","중개거래","충북 청주시 흥덕구"
"295","충청북도 옥천군 군북면 증약리","일반","1**","비야대정로","계획관리","제2종근린생활","12m미만","379.34","980.00","50,000","","법인","개인","202411","11","","2004","-","중개거래","대전 서구"
"296","충청북도 청주시 흥덕구 가경동","집합","2270","서현로","준주거","제2종근린생활","25m미만","96.00"," ","37,200","5","개인","개인","202411","11","","2022","-","중개거래","충북 청주시 흥덕구"
"297","충청북도 청주시 흥덕구 가경동","집합","2270","서현로","준주거","제2종근린생활","25m미만","48.52"," ","18,800","","개인","개인","202411","11","","","-","중개거래","충북 청주시 흥덕구"
"298","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","40.80"," ","550","7","개인","개인","202411","11","지분","2004","-","직거래","-"
"299","충청북도 청주시 상당구 남문로1가","일반","*","남사로140번길","일반상업","제1종근린생활","8m미만","71.05","218.20","22,720","","개인","개인","202411","09","","1954","-","중개거래","충북 청주시 상당구"
"300","충청북도 음성군 감곡면 문촌리","일반","8**","","계획관리","제1종근린생활","25m미만","214.03","968.00","44,500","","개인","개인","202411","09","","2006","-","중개거래","충북 음성군"
"301","충청북도 청주시 흥덕구 송절동","일반","6**","송화로","일반상업","제2종근린생활","25m이상","539.52","329.50","155,000","","개인","개인","202411","08","지분","2021","-","직거래","-"
"302","충청북도 청주시 상당구 용정동","집합","460-8","1순환로1594번길","자연녹지","업무","8m미만","45.05"," ","6,141","","개인","개인","202411","08","","2014","-","직거래","-"
"303","충청북도 제천시 화산동","일반","7**","내토로","일반상업","숙박","25m이상","1604.05","429.70","380,000","","개인","개인","202411","08","","2003","-","직거래","-"
"304","충청북도 청주시 서원구 성화동","집합","486","신화로32번길","준주거","제2종근린생활","25m미만","308.23"," ","23,500","2","개인","법인","202411","06","","2016","-","직거래","-"
"305","충청북도 충주시 중앙탑면 용전리","집합","665","원앙길","근린상업","제1종근린생활","25m미만","208.84"," ","40,000","8","기타","개인","202411","06","","2018","-","직거래","-"
"306","충청북도 청주시 서원구 모충동","일반","5**","사운로5번길","제1종일반주거","제1종근린생활","8m미만","176.76","170.60","28,000","","개인","개인","202411","06","","1994","-","직거래","-"
"307","충청북도 충주시 중앙탑면 용전리","집합","665","원앙길","근린상업","제1종근린생활","25m미만","174.08"," ","30,000","8","기타","개인","202411","06","","2018","-","직거래","-"
"308","충청북도 충주시 대소원면 본리","집합","649","첨단산업4로","제2종일반주거","제2종근린생활","25m미만","54.75"," ","15,500","1","개인","법인","202411","06","","2023","-","중개거래","충북 충주시"
"309","충청북도 음성군 감곡면 왕장리","집합","447-8","장감로","준주거","제2종근린생활","25m미만","63.73"," ","11,500","1","개인","개인","202411","06","","2004","-","직거래","-"
"310","충청북도 청주시 청원구 오창읍 양청리","집합","797-1","중심상업2로","중심상업","제2종근린생활","25m미만","44.80"," ","4,057","1","개인","개인","202411","05","","2007","-","직거래","-"
"311","충청북도 청주시 청원구 오창읍 양청리","집합","797-1","중심상업2로","중심상업","제2종근린생활","25m미만","44.80"," ","4,057","1","개인","개인","202411","05","","2007","-","직거래","-"
"312","충청북도 청주시 청원구 오창읍 양청리","집합","797-1","중심상업2로","중심상업","제2종근린생활","25m미만","44.80"," ","4,057","1","개인","개인","202411","05","","2007","-","직거래","-"
"313","충청북도 청주시 청원구 오창읍 양청리","집합","797-1","중심상업2로","중심상업","제2종근린생활","25m미만","125.61"," ","9,825","3","개인","개인","202411","05","","2007","-","직거래","-"
"314","충청북도 청주시 청원구 오창읍 양청리","집합","797-1","중심상업2로","중심상업","제2종근린생활","25m미만","81.12"," ","7,346","1","개인","개인","202411","05","","2007","-","직거래","-"
"315","충청북도 음성군 대소면 삼정리","일반","1**","대동로","계획관리","제2종근린생활","12m미만","322.04","661.00","66,400","","개인","개인","202411","05","","1997","20241224","직거래","-"
"316","충청북도 음성군 대소면 삼정리","일반","1**","대동로","계획관리","제2종근린생활","12m미만","120.00","908.00","49,500","","개인","개인","202411","05","","1997","-","직거래","-"
"317","충청북도 제천시 산곡동","일반","2**","청풍호로","계획관리","제2종근린생활","25m이상","260.81","420.00","20,000","","개인","개인","202411","05","","1998","-","직거래","-"
"318","충청북도 충주시 주덕읍 화곡리","집합","1246","화개1길","준공업","제1종근린생활","25m미만","20.43"," ","16,000","","개인","개인","202411","05","","","-","직거래","-"
"319","충청북도 청주시 흥덕구 오송읍 만수리","집합","864","오송생명5로","일반상업","제1종근린생활","25m이상","43.24"," ","25,000","1","법인","법인","202411","04","","2012","-","직거래","-"
"320","충청북도 증평군 증평읍 초중리","일반","5**","초중5길","제2종일반주거","제2종근린생활","12m미만","176.00","296.40","30,626","","법인","개인","202411","04","","2017","-","직거래","-"
"321","충청북도 충주시 봉방동","일반","2**","봉방9길","제2종일반주거","제1종근린생활","12m미만","197.04","252.10","24,500","","개인","개인","202411","04","","1989","-","직거래","-"
"322","충청북도 괴산군 청천면 후영리","일반","1**","도경로후영4길","계획관리","교육연구","12m미만","854.84","11790.00","205,263","","공공기관","공공기관","202411","04","","1972","-","직거래","-"
"323","충청북도 청주시 흥덕구 오송읍 만수리","집합","864","오송생명5로","일반상업","제1종근린생활","25m이상","44.65"," ","39,000","1","법인","법인","202411","04","","2012","-","직거래","-"
"324","충청북도 청주시 청원구 율량동","집합","2026","율량로190번길","일반상업","제2종근린생활","12m미만","56.40"," ","50,000","1","개인","개인","202411","04","","2018","-","직거래","-"
"325","충청북도 청주시 흥덕구 오송읍 만수리","집합","864","오송생명5로","일반상업","제1종근린생활","25m이상","64.38"," ","53,000","1","법인","법인","202411","04","","2012","-","직거래","-"
"326","충청북도 청주시 흥덕구 오송읍 만수리","집합","864","오송생명5로","일반상업","업무","25m이상","52.35"," ","43,000","1","법인","법인","202411","04","","2012","-","직거래","-"
"327","충청북도 진천군 진천읍 읍내리","일반","3**","중앙북4길","일반상업","제2종근린생활","12m미만","118.24","79.00","38,000","","개인","개인","202411","03","","2009","20250320","중개거래","충북 진천군"
"328","충청북도 청주시 상당구 용담동","집합","378","산성로104번길","근린상업","제2종근린생활","25m미만","75.71"," ","7,500","5","개인","개인","202411","01","","2002","-","직거래","-"
"329","충청북도 충주시 교현동","일반","3**","천변로","제2종일반주거","제1종근린생활","25m미만","223.16","320.00","31,400","","개인","개인","202411","01","","1985","-","직거래","-"
"330","충청북도 충주시 호암동","일반","7**","도장관주로","자연녹지","제2종근린생활","25m미만","268.29","2000.00","120,000","","개인","개인","202411","01","","2006","-","직거래","-"
"331","충청북도 청주시 흥덕구 운천동","일반","1***","직지대로","준주거","제1종근린생활","12m미만","1589.69","118.56","10,000","","개인","개인","202411","01","지분","1991","-","직거래","-"
"332","충청북도 청주시 상당구 용담동","집합","378","산성로104번길","근린상업","제2종근린생활","25m미만","149.38"," ","12,000","5","개인","개인","202411","01","","2002","-","직거래","-"
"333","충청북도 청주시 흥덕구 복대동","집합","288-17","대농로","준주거","제1종근린생활","25m이상","90.94"," ","60,000","1","개인","개인","202411","01","지분","2012","-","직거래","-"
"334","충청북도 청주시 흥덕구 복대동","일반","9**","충대로14번길","일반상업","제1종근린생활","8m미만","366.00","231.10","103,000","","법인","개인","202411","01","","1990","-","중개거래","충북 청주시 흥덕구"
"335","충청북도 청주시 흥덕구 가경동","집합","1028","풍년로193번길","중심상업","제1종근린생활","25m미만","256.16"," ","35,000","","법인","법인","202410","31","","2013","-","직거래","-"
"336","충청북도 청주시 서원구 남이면 외천리","집합","115-1","가구단지길","계획관리","판매","12m미만","564.00"," ","57,663","2","개인","개인","202410","31","","2003","-","직거래","-"
"337","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","59.50"," ","1,800","17","개인","개인","202410","30","지분","2004","-","직거래","-"
"338","충청북도 청주시 상당구 남문로2가","일반","4*","성안로","일반상업","제1종근린생활","12m미만","39.66","26.40","30,020","","개인","개인","202410","29","","1935","-","직거래","-"
"339","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","40.80"," ","400","8","개인","개인","202410","29","지분","2004","-","직거래","-"
"340","충청북도 충주시 성남동","일반","2**","성남5길","제2종일반주거","제2종근린생활","8m미만","81.60","145.00","10,000","","개인","개인","202410","29","","1995","-","직거래","-"
"341","충청북도 충주시 앙성면 돈산리","집합","155-1","산전장수1길","계획관리","숙박","8m미만","80.19"," ","2,073","80","개인","법인","202410","29","지분","1997","-","직거래","-"
"342","충청북도 청주시 상당구 남문로2가","일반","4*","성안로","일반상업","제1종근린생활","12m미만","79.34","85.00","82,760","","개인","개인","202410","29","","1940","-","직거래","-"
"343","충청북도 청주시 상당구 남문로2가","일반","4*","성안로","일반상업","제1종근린생활","12m미만","110.74","85.00","167,220","","개인","개인","202410","29","","1940","-","직거래","-"
"344","충청북도 제천시 명동","일반","2**","용두천로1길","일반상업","제2종근린생활","12m미만","764.34","247.00","35,000","","개인","개인","202410","28","","1993","-","중개거래","충북 제천시"
"345","충청북도 청주시 상당구 영운동","집합","135-19","단재로95번길","제2종일반주거","판매","12m미만","28.13"," ","1,900","","법인","개인","202410","28","","1992","-","중개거래","충북 청주시 상당구"
"346","충청북도 청주시 상당구 영운동","집합","135-19","단재로95번길","제2종일반주거","판매","12m미만","28.13"," ","1,900","","법인","개인","202410","28","","1992","-","중개거래","충북 청주시 상당구"
"347","충청북도 보은군 보은읍 삼산리","일반","1**","삼산로2길","일반상업","제1종근린생활","8m미만","233.10","195.00","21,000","","개인","개인","202410","25","","1973","-","직거래","-"
"348","충청북도 청주시 상당구 금천동","일반","1**","쇠내로","제2종일반주거","제2종근린생활","25m미만","82.60","182.00","40,000","","개인","개인","202410","25","","1996","-","중개거래","충북 청주시 상당구"
"349","충청북도 청주시 청원구 오창읍 양청리","집합","821-1","오창공원로","중심상업","숙박","25m이상","26.52"," ","7,350","13","개인","개인","202410","25","","2019","-","중개거래","충북 청주시 청원구"
"350","충청북도 충주시 지현동","일반","2***","신촌9길","제2종일반주거","제2종근린생활","8m미만","461.26","445.00","41,000","","개인","개인","202410","25","","2010","20241120","중개거래","충북 충주시"
"351","충청북도 충주시 살미면 토계리","일반","1**","왕답길","생산관리","제2종근린생활","8m미만","244.17","709.00","3,430","","개인","기타","202410","25","","2001","-","직거래","-"
"352","충청북도 증평군 증평읍 초중리","일반","5**","초중10길","제2종일반주거","제1종근린생활","12m미만","87.00","379.80","21,000","","개인","개인","202410","25","","2014","-","중개거래","충북 증평군"
"353","충청북도 충주시 지현동","일반","2***","신촌9길","제2종일반주거","제2종근린생활","8m미만","461.26","445.00","41,000","","개인","개인","202410","24","","2010","-","중개거래","충북 충주시"
"354","충청북도 보은군 보은읍 이평리","일반","9*","뱃들4길","제2종일반주거","제2종근린생활","25m미만","226.68","133.00","17,000","","개인","개인","202410","24","","1995","-","중개거래","충북 보은군"
"355","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","40.80"," ","420","7","개인","개인","202410","24","지분","2004","-","직거래","-"
"356","충청북도 옥천군 옥천읍 장야리","집합","444","장야4길","제2종일반주거","제1종근린생활","25m미만","36.49"," ","12,000","2","법인","개인","202410","23","","2021","-","중개거래","서울 강서구, 충북 옥천군"
"357","충청북도 충주시 호암동","일반","2**","","제2종일반주거","제2종근린생활","12m미만","174.00","363.00","38,500","","개인","개인","202410","23","","2003","-","중개거래","충북 충주시"
"358","충청북도 충주시 대소원면 본리","집합","649","첨단산업4로","제2종일반주거","제2종근린생활","25m미만","54.75"," ","15,500","1","개인","법인","202410","23","","2023","-","중개거래","충북 충주시"
"359","충청북도 음성군 맹동면 동성리","집합","461","대하로","제2종일반주거","제2종근린생활","12m미만","119.03"," ","19,500","2","개인","개인","202410","23","","","-","중개거래","충북 음성군"
"360","충청북도 충주시 충의동","일반","3**","중앙로","일반상업","제1종근린생활","25m미만","1023.71","504.00","150,000","","개인","개인","202410","23","","1978","-","직거래","-"
"361","충청북도 청주시 상당구 수동","일반","1**","우암산로29번길","제1종일반주거","제1종근린생활","8m미만","86.57","144.50","20,000","","개인","개인","202410","23","","1975","-","중개거래","충북 청주시 상당구"
"362","충청북도 옥천군 옥천읍 장야리","집합","444","장야4길","제2종일반주거","제1종근린생활","25m미만","38.00"," ","12,000","2","법인","개인","202410","23","","2021","-","중개거래","서울 강서구, 충북 옥천군"
"363","충청북도 옥천군 옥천읍 장야리","집합","444","장야4길","제2종일반주거","제1종근린생활","25m미만","36.49"," ","12,000","2","법인","개인","202410","23","","2021","-","중개거래","서울 강서구, 충북 옥천군"
"364","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","59.50"," ","1,900","5","법인","법인","202410","23","지분","2004","-","직거래","-"
"365","충청북도 음성군 대소면 오류리","일반","6**","대금로","계획관리","제2종근린생활","25m미만","196.00","1770.00","123,000","","개인","개인","202410","22","","2011","-","중개거래","충북 음성군"
"366","충청북도 단양군 매포읍 평동리","일반","1***","평동38길","제2종일반주거","제2종근린생활","8m미만","351.88","235.60","33,000","","개인","개인","202410","22","","2011","-","직거래","-"
"367","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","59.50"," ","1,636","11","개인","법인","202410","22","지분","2004","-","직거래","-"
"368","충청북도 청주시 청원구 오창읍 양청리","일반","7**","양청1길","근린상업","제2종근린생활","25m미만","1342.55","419.00","225,000","","법인","개인","202410","22","","2012","-","중개거래","충북 청주시 청원구"
"369","충청북도 음성군 대소면 대풍리","일반","5**","대금로","계획관리","숙박","8m미만","1395.57","1647.00","310,000","","개인","법인","202410","21","","2024","-","직거래","-"
"370","충청북도 청주시 청원구 내덕동","일반","6**","1순환로353번길","제1종일반주거","제2종근린생활","12m미만","132.09","221.00","38,500","","개인","개인","202410","21","","2022","-","직거래","-"
"371","충청북도 청주시 서원구 분평동","집합","1240","1순환로1063번길","준주거","기타","25m미만","374.63"," ","59,208","5","개인","개인","202410","21","","2001","-","중개거래","경기 성남시 분당구"
"372","충청북도 충주시 교현동","일반","1**","신호2길","제2종일반주거","제1종근린생활","12m미만","64.66","47.00","8,500","","개인","개인","202410","21","","1991","-","직거래","-"
"373","충청북도 충주시 교현동","일반","1***","칠금3길","제2종일반주거","제1종근린생활","12m미만","196.62","170.30","21,250","","개인","개인","202410","21","","1992","-","직거래","-"
"374","충청북도 청주시 서원구 분평동","집합","1240","1순환로1063번길","준주거","기타","25m미만","258.11"," ","40,792","5","개인","개인","202410","21","","2001","-","중개거래","경기 성남시 분당구"
"375","충청북도 청주시 서원구 개신동","집합","615","경신로","제2종일반주거","업무","25m미만","82.80"," ","6,665","2","개인","개인","202410","21","지분","2011","-","직거래","-"
"376","충청북도 청주시 서원구 죽림동","일반","7*","성화로69번길","자연녹지","제1종근린생활","8m미만","120.00","623.00","83,000","","개인","법인","202410","19","","2021","-","중개거래","충북 청주시 서원구"
"377","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","216.46"," ","55,101","4","법인","법인","202410","18","","2014","20241030","중개거래","충북 청주시 흥덕구"
"378","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","216.46"," ","55,000","2","법인","법인","202410","18","","2014","20241030","중개거래","충북 청주시 흥덕구"
"379","충청북도 제천시 중앙로2가","일반","6*","칠성로11길","준주거","제1종근린생활","12m미만","156.51","148.80","23,800","","개인","개인","202410","18","","1993","-","중개거래","충북 제천시"
"380","충청북도 충주시 앙성면 돈산리","집합","155-1","산전장수1길","계획관리","숙박","8m미만","47.52"," ","400","40","개인","개인","202410","18","지분","1997","-","직거래","-"
"381","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","125.90"," ","33,096","3","법인","법인","202410","18","","2014","-","중개거래","충북 청주시 흥덕구"
"382","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","216.46"," ","56,904","3","법인","법인","202410","18","","2014","-","중개거래","충북 청주시 흥덕구"
"383","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제2종근린생활","25m이상","69.83"," ","70,000","1","법인","법인","202410","18","","2014","-","중개거래","충북 청주시 흥덕구"
"384","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제2종근린생활","25m이상","101.14"," ","100,000","1","법인","법인","202410","18","","2014","-","중개거래","충북 청주시 흥덕구"
"385","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","125.90"," ","24,899","4","법인","법인","202410","18","","2014","-","중개거래","충북 청주시 흥덕구"
"386","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","216.46"," ","55,101","4","법인","법인","202410","18","","2014","-","중개거래","충북 청주시 흥덕구"
"387","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제2종근린생활","25m이상","125.90"," ","45,000","2","법인","법인","202410","18","","2014","-","중개거래","충북 청주시 흥덕구"
"388","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제2종근린생활","25m이상","69.83"," ","70,000","1","법인","법인","202410","18","","2014","20241030","중개거래","충북 청주시 흥덕구"
"389","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","216.46"," ","55,000","2","법인","법인","202410","18","","2014","-","중개거래","충북 청주시 흥덕구"
"390","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제2종근린생활","25m이상","101.14"," ","100,000","1","법인","법인","202410","18","","2014","20241030","중개거래","충북 청주시 흥덕구"
"391","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","57.19"," ","90,000","1","법인","개인","202410","18","","2014","-","중개거래","충북 청주시 흥덕구"
"392","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","125.90"," ","24,899","4","법인","법인","202410","18","","2014","20241030","중개거래","충북 청주시 흥덕구"
"393","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","125.90"," ","33,096","3","법인","법인","202410","18","","2014","20241030","중개거래","충북 청주시 흥덕구"
"394","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제2종근린생활","25m이상","125.90"," ","45,000","2","법인","법인","202410","18","","2014","20241030","중개거래","충북 청주시 흥덕구"
"395","충청북도 청주시 흥덕구 복대동","집합","288-119","대농로","준주거","제1종근린생활","25m이상","216.46"," ","56,904","3","법인","법인","202410","18","","2014","20241030","중개거래","충북 청주시 흥덕구"
"396","충청북도 충주시 용산동","집합","1673","남산로","제2종일반주거","제1종근린생활","25m미만","175.98"," ","35,002","3","개인","기타","202410","17","","2000","-","중개거래","경기 이천시"
"397","충청북도 충주시 용산동","집합","1673","남산로","제2종일반주거","제1종근린생활","25m미만","44.88"," ","8,927","1","개인","기타","202410","17","","2000","-","중개거래","경기 이천시"
"398","충청북도 충주시 용산동","집합","1673","남산로","제2종일반주거","제1종근린생활","25m미만","175.98"," ","35,002","4","개인","기타","202410","17","","2000","-","중개거래","경기 이천시"
"399","충청북도 충주시 용산동","집합","1673","남산로","제2종일반주거","제1종근린생활","25m미만","44.88"," ","8,927","1","개인","기타","202410","17","","2000","-","중개거래","경기 이천시"
"400","충청북도 충주시 앙성면 돈산리","집합","155-1","산전장수1길","계획관리","숙박","8m미만","59.40"," ","450","40","개인","개인","202410","17","지분","1997","-","직거래","-"
"401","충청북도 음성군 대소면 대풍리","일반","5**","","계획관리","업무","8m미만","171.36","832.00","30,360","","법인","개인","202410","17","","1994","20241106","중개거래","충북 진천군"
"402","충청북도 청주시 청원구 오창읍 양청리","집합","821-2","오창대로","중심상업","제2종근린생활","25m이상","75.44"," ","14,000","","개인","개인","202410","17","","2006","-","직거래","-"
"403","충청북도 청주시 흥덕구 복대동","집합","3379","대농로","일반상업","업무","25m이상","32.61"," ","12,350","16","개인","개인","202410","17","","2010","-","중개거래","충북 청주시 흥덕구"
"404","충청북도 충주시 용산동","집합","1673","남산로","제2종일반주거","제1종근린생활","25m미만","175.98"," ","35,002","2","개인","기타","202410","17","","2000","-","중개거래","경기 이천시"
"405","충청북도 증평군 증평읍 초중리","집합","535-2","초중8길","제2종일반주거","제1종근린생활","12m미만","51.60"," ","4,850","1","기타","개인","202410","17","","2008","-","중개거래","충북 증평군"
"406","충청북도 청주시 청원구 오창읍 양청리","집합","821-2","오창대로","중심상업","제2종근린생활","25m이상","75.44"," ","14,000","","개인","개인","202410","17","","2006","-","직거래","-"
"407","충청북도 충주시 용산동","집합","1673","남산로","제2종일반주거","제1종근린생활","25m미만","41.34"," ","8,213","1","개인","기타","202410","17","","2000","-","중개거래","경기 이천시"
"408","충청북도 충주시 용산동","집합","1673","남산로","제2종일반주거","제2종근린생활","25m미만","44.88"," ","8,927","1","개인","기타","202410","17","","2000","-","중개거래","경기 이천시"
"409","충청북도 충주시 연수동","일반","8**","연수상가길","일반상업","숙박","12m미만","1994.79","443.40","430,000","","법인","법인","202410","16","","2004","-","중개거래","서울 서초구"
"410","충청북도 청주시 청원구 사천동","일반","3*","사뜸로","자연녹지","기타","25m미만","592.44","1490.00","300,000","","법인","개인","202410","16","","","-","중개거래","충북 청주시 청원구"
"411","충청북도 충주시 성내동","일반","3**","관아3길","일반상업","기타","8m미만","576.42","264.00","20,000","","개인","개인","202410","16","","1982","-","직거래","-"
"412","충청북도 영동군 상촌면 대해리","일반","1**","","보전관리","제2종근린생활","8m미만","65.70","990.00","20,000","","개인","개인","202410","16","","2007","-","직거래","-"
"413","충청북도 증평군 증평읍 신동리","일반","3**","창신로","제2종일반주거","제2종근린생활","12m미만","59.28","90.80","9,250","","개인","개인","202410","16","","","-","중개거래","충북 증평군"
"414","충청북도 제천시 화산동","일반","2**","의림대로","일반상업","제1종근린생활","25m이상","302.41","89.60","25,200","","법인","개인","202410","15","","1987","-","직거래","-"
"415","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","40.80"," ","5,034","2","법인","법인","202410","15","지분","2004","-","직거래","-"
