"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-16 ~ 2026-02-15"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"219","충청북도 제천시 청전동","일반","1**","의림대로29길","준주거","제2종근린생활","12m미만","132.42","137.50","13,000","","개인","개인","202601","02","","1981","-","직거래","-"
"220","충청북도 청주시 흥덕구 복대동","집합","288-125","대농로","일반상업","교육연구","25m이상","167.96"," ","63,000","5","개인","개인","202601","02","","","-","중개거래","충북 청주시 흥덕구"
"221","충청북도 청주시 상당구 용담동","집합","371","산성로98번길","근린상업","제2종근린생활","25m미만","117.60"," ","18,400","4","기타","개인","202601","02","","2007","-","중개거래","서울 관악구"
"222","충청북도 청주시 서원구 죽림동","일반","2**","대림로","자연녹지","제2종근린생활","8m미만","192.00","988.00","70,400","","개인","개인","202601","02","","2019","-","직거래","-"
"223","충청북도 청주시 상당구 용담동","집합","371","산성로98번길","근린상업","제2종근린생활","25m미만","94.00"," ","14,600","4","기타","개인","202601","02","","2007","-","중개거래","서울 관악구"
"224","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,708","20","법인","법인","202512","31","","2017","-","직거래","-"
"225","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,323","7","법인","법인","202512","31","","2017","-","직거래","-"
"226","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,323","7","법인","법인","202512","31","","2017","-","직거래","-"
"227","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","26.21"," ","5,897","20","법인","법인","202512","31","","2017","-","직거래","-"
"228","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","제2종근린생활","25m미만","63.54"," ","14,060","","법인","법인","202512","31","","2017","-","직거래","-"
"229","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,708","20","법인","법인","202512","31","","2017","-","직거래","-"
"230","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","제2종근린생활","25m미만","64.86"," ","14,352","","법인","법인","202512","31","","2017","-","직거래","-"
"231","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","64.52"," ","20,288","28","법인","법인","202512","31","","2017","-","직거래","-"
"232","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","제1종근린생활","25m미만","23.92"," ","5,293","","법인","법인","202512","31","","2017","-","직거래","-"
"233","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","제1종근린생활","25m미만","14.43"," ","3,193","","법인","법인","202512","31","","2017","-","직거래","-"
"234","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","25.38"," ","5,797","19","법인","법인","202512","31","","2017","-","직거래","-"
"235","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,323","7","법인","법인","202512","31","","2017","-","직거래","-"
"236","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,708","19","법인","법인","202512","31","","2017","-","직거래","-"
"237","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,708","19","법인","법인","202512","31","","2017","-","직거래","-"
"238","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","25.38"," ","5,797","20","법인","법인","202512","31","","2017","-","직거래","-"
"239","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,708","20","법인","법인","202512","31","","2017","-","직거래","-"
"240","충청북도 충주시 수안보면 온천리","집합","772-7","조산공원길","일반상업","숙박","25m미만","3.78"," ","400","","개인","개인","202512","31","지분","1992","20260108","직거래","-"
"241","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,323","7","법인","법인","202512","31","","2017","-","직거래","-"
"242","충청북도 충주시 수안보면 온천리","집합","772-7","조산공원길","일반상업","숙박","25m미만","3.78"," ","420","","개인","개인","202512","31","지분","1992","-","직거래","-"
"243","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","97.65"," ","38,196","31","법인","법인","202512","31","","2017","-","직거래","-"
"244","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","제2종근린생활","25m미만","103.74"," ","22,955","","법인","법인","202512","31","","2017","-","직거래","-"
"245","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,708","20","법인","법인","202512","31","","2017","-","직거래","-"
"246","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","25.38"," ","5,507","7","법인","법인","202512","31","","2017","-","직거래","-"
"247","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,708","18","법인","법인","202512","31","","2017","-","직거래","-"
"248","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,708","18","법인","법인","202512","31","","2017","-","직거래","-"
"249","충청북도 청주시 청원구 오창읍 양청리","집합","808-2","중부로","일반상업","숙박","25m미만","33.09"," ","7,708","18","법인","법인","202512","31","","2017","-","직거래","-"
"250","충청북도 청주시 흥덕구 가경동","일반","1***","가경로","제1종일반주거","제2종근린생활","25m미만","141.12","241.80","76,000","","개인","개인","202512","30","","1993","-","중개거래","충북 청주시 흥덕구"
"251","충청북도 청주시 청원구 오창읍 양청리","집합","821-1","오창공원로","중심상업","숙박","25m이상","26.52"," ","7,100","11","개인","개인","202512","30","","2019","-","중개거래","충북 청주시 청원구"
"252","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","4.96"," ","2,918","4","법인","법인","202512","30","지분","2004","-","직거래","-"
"253","충청북도 진천군 초평면 연담리","집합","2-4","초평로","계획관리","제1종근린생활","12m미만","108.50"," ","25,000","1","법인","개인","202512","29","","2024","-","직거래","-"
"254","충청북도 진천군 초평면 연담리","집합","2-4","초평로","계획관리","제1종근린생활","12m미만","98.00"," ","25,000","1","법인","개인","202512","29","","2024","-","직거래","-"
"255","충청북도 청주시 흥덕구 비하동","집합","823","가로수로1131번길","제2종일반주거","제1종근린생활","25m이상","47.50"," ","35,000","1","개인","개인","202512","29","","2018","-","직거래","-"
"256","충청북도 진천군 초평면 연담리","집합","2-4","초평로","계획관리","제1종근린생활","12m미만","98.00"," ","25,000","1","법인","개인","202512","29","","2024","-","직거래","-"
"257","충청북도 청주시 서원구 분평동","집합","1368","1순환로","준주거","제1종근린생활","25m이상","148.33"," ","19,000","4","개인","개인","202512","29","","2002","-","중개거래","충북 청주시 서원구"
"258","충청북도 진천군 초평면 연담리","집합","2-4","초평로","계획관리","제1종근린생활","12m미만","108.50"," ","25,000","1","법인","개인","202512","29","","2024","-","직거래","-"
"259","충청북도 청주시 상당구 용암동","집합","3076","중고개로","일반상업","제1종근린생활","25m이상","141.93"," ","49,000","3","법인","개인","202512","29","","2021","-","중개거래","충북 청주시 상당구"
"260","충청북도 제천시 중앙로1가","집합","77","풍양로","일반상업","판매","25m이상","12.55"," ","2,260","","개인","개인","202512","27","","1989","-","직거래","-"
"261","충청북도 영동군 황간면 신흥리","일반","3**","에넥스로","자연녹지","제2종근린생활","12m미만","204.00","1028.00","27,000","","법인","개인","202512","27","","2018","-","중개거래","충북 영동군"
"262","충청북도 옥천군 옥천읍 삼양리","일반","2**","삼양로","제2종일반주거","제1종근린생활","25m미만","205.48","631.00","71,750","","개인","개인","202512","26","","1980","-","직거래","-"
"263","충청북도 제천시 백운면 평동리","집합","707","금봉로","계획관리","숙박","12m미만","5.84"," ","2,150","","개인","개인","202512","26","지분","2012","-","직거래","-"
"264","충청북도 음성군 음성읍 읍내리","일반","4**","중앙로","제2종일반주거","제2종근린생활","25m미만","408.67","1230.00","200,221","","법인","개인","202512","26","","1989","-","중개거래","충북 음성군"
"265","충청북도 청주시 청원구 주성동","집합","346","충청대로","준주거","제1종근린생활","25m이상","45.33"," ","35,000","1","기타","법인","202512","26","","2014","-","직거래","-"
"266","충청북도 충주시 용산동","집합","455-4","","제2종일반주거","제1종근린생활","25m미만","15.12"," ","7,100","1","개인","개인","202512","24","","1995","-","중개거래","충북 충주시"
"267","충청북도 청주시 흥덕구 복대동","일반","2**","죽천로","제2종일반주거","제2종근린생활","25m미만","926.95","362.00","120,515","","개인","법인","202512","24","","2002","-","직거래","-"
"268","충청북도 청주시 서원구 남이면 수대리","일반","2*","수대1길","자연녹지","제2종근린생활","25m미만","654.27","1676.00","185,850","","법인","개인","202512","24","","2006","-","중개거래","충북 청주시 서원구"
"269","충청북도 음성군 감곡면 오향리","일반","6**","","계획관리","제2종근린생활","12m미만","94.76","205.00","5,366","","법인","개인","202512","24","","1995","-","직거래","-"
"270","충청북도 청주시 상당구 서운동","일반","6*","상당로","일반상업","제1종근린생활","25m이상","476.93","168.20","46,000","","개인","개인","202512","24","","","-","중개거래","충북 청주시 흥덕구"
"271","충청북도 청주시 흥덕구 송절동","집합","673","송화로130번길","일반상업","제2종근린생활","25m이상","50.85"," ","54,955","1","개인","법인","202512","23","","2018","-","직거래","-"
"272","충청북도 음성군 음성읍 읍내리","일반","5**","중앙로132번길","준주거","제2종근린생활","12m미만","158.11","93.50","12,000","","개인","개인","202512","23","","1989","-","직거래","-"
"273","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","4.96"," ","1,700","7","법인","법인","202512","23","지분","2004","-","직거래","-"
"274","충청북도 청주시 청원구 내덕동","일반","7**","무심동로660번길","제2종일반주거","기타","12m미만","494.67","414.00","59,000","","법인","개인","202512","23","","1995","-","직거래","-"
"275","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","1.70"," ","400","7","개인","개인","202512","23","지분","2004","-","직거래","-"
"276","충청북도 영동군 영동읍 계산리","일반","6**","계산로","일반상업","제2종근린생활","25m미만","84.35","86.45","36,000","","개인","개인","202512","23","지분","1982","-","직거래","-"
"277","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","4.96"," ","1,470","5","개인","개인","202512","23","지분","2004","-","직거래","-"
"278","충청북도 청주시 흥덕구 송절동","집합","673","송화로130번길","일반상업","제2종근린생활","25m이상","55.65"," ","59,535","1","개인","법인","202512","23","","2018","-","직거래","-"
"279","충청북도 옥천군 옥천읍 교동리","일반","8*","성왕로","계획관리","숙박","12m미만","776.69","1371.00","123,670","","개인","개인","202512","22","","2015","-","직거래","-"
"280","충청북도 옥천군 옥천읍 교동리","일반","8*","성왕로","계획관리","숙박","12m미만","624.20","1371.00","108,000","","개인","개인","202512","22","","2015","-","직거래","-"
"281","충청북도 충주시 목행동","집합","526-29","목행산단7로","준공업","판매","25m미만","111.60"," ","5,000","1","개인","개인","202512","22","","1995","-","직거래","-"
"282","충청북도 옥천군 옥천읍 교동리","일반","8*","","계획관리","숙박","12m미만","487.02","460.00","38,330","","개인","개인","202512","22","","1993","-","직거래","-"
"283","충청북도 제천시 수산면 수산리","일반","5**","월악로26길","일반상업","제1종근린생활","12m미만","93.72","46.00","3,300","","개인","개인","202512","22","","","-","직거래","-"
"284","충청북도 제천시 대랑동","일반","2**","단양로","계획관리","제2종근린생활","25m이상","286.28","1264.00","25,800","","법인","개인","202512","22","","1997","-","직거래","-"
"285","충청북도 제천시 대랑동","일반","2**","단양로","계획관리","제2종근린생활","8m미만","191.98","518.00","15,000","","법인","개인","202512","22","","2004","-","직거래","-"
"286","충청북도 청주시 상당구 북문로2가","일반","1**","상당로","일반상업","제1종근린생활","25m이상","579.63","159.00","30,987","","법인","개인","202512","22","","1982","-","직거래","-"
"287","충청북도 청주시 청원구 오창읍 성산리","일반","3**","성산2길","농림","제2종근린생활","8m미만","195.00","968.00","35,291","","법인","개인","202512","22","","2005","-","직거래","-"
"288","충청북도 청주시 흥덕구 복대동","일반","8**","내수동로","제2종일반주거","제1종근린생활","25m미만","374.30","148.70","37,000","","개인","개인","202512","22","","1993","-","중개거래","충북 청주시 흥덕구"
"289","충청북도 청주시 흥덕구 복대동","집합","3379","대농로","일반상업","판매","25m이상","49.02"," ","33,000","","개인","개인","202512","21","","","-","중개거래","충북 청주시 흥덕구"
"290","충청북도 청주시 청원구 우암동","일반","3**","우암로","제2종일반주거","제1종근린생활","25m미만","188.61","161.00","35,500","","개인","법인","202512","20","","1994","-","직거래","-"
"291","충청북도 제천시 청전동","일반","1**","칠성로13나길","제2종일반주거","제2종근린생활","12m미만","220.25","188.00","29,500","","개인","개인","202512","20","","2004","-","중개거래","충북 제천시"
"292","충청북도 옥천군 옥천읍 수북리","일반","5*","지용로","계획관리","제1종근린생활","12m미만","48.60","109.00","9,000","","개인","개인","202512","19","","1988","-","직거래","-"
"293","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","4.96"," ","3,365","7","법인","개인","202512","19","지분","2004","-","직거래","-"
"294","충청북도 음성군 대소면 오류리","일반","8**","대물1길","유통상업","숙박","12m미만","499.50","281.10","67,000","","개인","개인","202512","18","","","-","중개거래","충북 음성군"
"295","충청북도 증평군 증평읍 미암리","일반","7**","미륵댕이2길","자연녹지","제2종근린생활","8m미만","231.80","588.00","36,000","","개인","개인","202512","17","","2006","-","직거래","-"
"296","충청북도 보은군 마로면 관기리","일반","3**","관기송현로","제2종일반주거","제1종근린생활","12m미만","186.09","149.00","13,500","","개인","개인","202512","17","","1980","-","직거래","-"
"297","충청북도 진천군 진천읍 성석리","일반","5**","대촌1길","제1종일반주거","제2종근린생활","12m미만","267.90","702.00","80,000","","개인","개인","202512","17","","2017","-","직거래","-"
"298","충청북도 청주시 흥덕구 신봉동","집합","35-1","사운로324번길","제2종일반주거","제1종근린생활","12m미만","28.00"," ","5,000","1","개인","개인","202512","16","","","-","직거래","-"
"299","충청북도 청주시 청원구 내수읍 내수리","일반","3*","내수로","일반상업","업무","12m미만","462.21","188.00","25,000","","개인","개인","202512","16","","","-","중개거래","충북 청주시 청원구"
"300","충청북도 청주시 상당구 남일면 효촌리","일반","2*","효촌송암1길","제1종일반주거","제1종근린생활","25m미만","273.26","148.00","26,500","","개인","개인","202512","16","","1989","-","직거래","-"
"301","충청북도 보은군 탄부면 성지리","일반","1**","성지길","계획관리","기타","8m미만","56.86","208.00","2,000","","개인","개인","202512","16","","1972","-","직거래","-"
"302","충청북도 옥천군 옥천읍 교동리","일반","9*","교동2길","계획관리","제2종근린생활","8m미만","99.83","187.00","15,000","","개인","개인","202512","16","","2013","-","직거래","-"
"303","충청북도 제천시 송학면 오미리","일반","9*","오미로","생산관리","제2종근린생활","8m미만","46.53","437.00","4,000","","개인","개인","202512","16","","2022","-","직거래","-"
"304","충청북도 옥천군 군북면 증약리","일반","6**","","계획관리","제2종근린생활","8m미만","82.50","250.00","7,000","","개인","개인","202512","16","지분","2004","-","직거래","-"
"305","충청북도 청주시 흥덕구 복대동","집합","288-118","대농로","준주거","제2종근린생활","25m이상","69.13"," ","106,500","1","개인","개인","202512","16","","2013","-","중개거래","충북 청주시 흥덕구"
"306","충청북도 제천시 백운면 평동리","집합","707","금봉로","계획관리","숙박","12m미만","8.67"," ","3,000","","개인","법인","202512","16","지분","2012","-","직거래","-"
"307","충청북도 제천시 백운면 평동리","집합","707","금봉로","계획관리","숙박","12m미만","4.53"," ","900","","법인","법인","202512","15","지분","2012","-","직거래","-"
"308","충청북도 옥천군 옥천읍 금구리","일반","1*","금장로","일반상업","제2종근린생활","8m미만","253.17","149.50","15,000","","개인","개인","202512","15","지분","1989","-","직거래","-"
"309","충청북도 청주시 상당구 금천동","일반","1**","수영로217번길","제2종일반주거","제1종근린생활","12m미만","24.65","40.00","4,200","","개인","개인","202512","15","","1997","-","중개거래","충북 청주시 상당구"
"310","충청북도 청주시 서원구 분평동","집합","1240","1순환로1063번길","준주거","판매","25m미만","118.75"," ","38,000","1","개인","개인","202512","15","","2001","-","직거래","-"
"311","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","1.70"," ","400","6","개인","개인","202512","15","지분","2004","-","직거래","-"
"312","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","3.40"," ","1,870","5","법인","개인","202512","15","지분","2004","-","직거래","-"
"313","충청북도 청주시 서원구 사창동","일반","1**","사직대로","일반상업","제1종근린생활","25m이상","1994.48","482.80","510,000","","법인","개인","202512","15","","2008","-","중개거래","서울 강남구"
"314","충청북도 청주시 서원구 사창동","일반","1**","사직대로","일반상업","제1종근린생활","25m이상","349.02","482.80","510,000","","법인","개인","202512","15","","","20260129","중개거래","서울 강남구"
"315","충청북도 충주시 앙성면 돈산리","집합","155-1","산전장수1길","계획관리","숙박","8m미만","5.94"," ","200","80","개인","개인","202512","15","지분","1997","-","직거래","-"
"316","충청북도 괴산군 괴산읍 동부리","일반","6**","","준주거","제1종근린생활","-","131.58","71.00","13,000","","법인","개인","202512","15","","1980","-","직거래","-"
"317","충청북도 청주시 흥덕구 가경동","집합","1704","서부로","준주거","제1종근린생활","25m미만","40.80"," ","8,300","1","법인","법인","202512","15","","2007","-","직거래","-"
"318","충청북도 청주시 흥덕구 복대동","집합","288-6","대농로","일반상업","제2종근린생활","25m이상","38.27"," ","22,300","2","법인","개인","202512","14","","2018","-","중개거래","충북 청주시 흥덕구"
"319","충청북도 충주시 성서동","일반","4**","성서2길","일반상업","제2종근린생활","12m미만","326.11","218.00","21,000","","개인","법인","202512","13","","1993","-","직거래","-"
"320","충청북도 옥천군 청산면 하서리","일반","1*","남부로","자연녹지","제2종근린생활","12m미만","44.20","298.20","6,500","","개인","개인","202512","12","","1999","-","직거래","-"
"321","충청북도 청주시 청원구 오창읍 양청리","집합","821-1","오창공원로","중심상업","숙박","25m이상","26.52"," ","6,900","7","개인","개인","202512","12","","2019","-","중개거래","충북 청주시 청원구"
"322","충청북도 청주시 흥덕구 가경동","집합","2077","서현중로32번길","제2종일반주거","제2종근린생활","25m미만","28.98"," ","6,500","1","개인","개인","202512","12","","2008","-","중개거래","대전 서구"
"323","충청북도 단양군 단성면 외중방리","일반","2**","월악로","보전관리","제2종근린생활","12m미만","389.01","343.00","23,013","","법인","개인","202512","12","","1986","-","직거래","-"
"324","충청북도 청주시 상당구 수동","일반","4**","상당로","일반상업","제2종근린생활","25m이상","667.36","315.30","154,260","","법인","개인","202512","12","","2013","-","중개거래","경기 안산시 상록구"
"325","충청북도 청주시 서원구 수곡동","집합","908","구룡산로","제2종일반주거","제1종근린생활","25m이상","42.98"," ","5,300","2","개인","개인","202512","12","지분","1997","-","직거래","-"
"326","충청북도 청주시 서원구 수곡동","집합","908","구룡산로","제2종일반주거","제1종근린생활","25m이상","65.66"," ","8,074","2","개인","개인","202512","12","지분","1997","-","직거래","-"
"327","충청북도 청주시 서원구 수곡동","집합","908","구룡산로","제2종일반주거","제1종근린생활","25m이상","64.53"," ","7,240","4","개인","개인","202512","12","지분","1997","-","직거래","-"
"328","충청북도 청주시 서원구 수곡동","집합","908","구룡산로","제2종일반주거","제1종근린생활","25m이상","22.61"," ","3,340","2","개인","개인","202512","12","지분","1997","-","직거래","-"
"329","충청북도 청주시 서원구 수곡동","집합","908","구룡산로","제2종일반주거","제2종근린생활","25m이상","67.71"," ","8,580","","개인","개인","202512","12","지분","1997","-","직거래","-"
"330","충청북도 청주시 서원구 수곡동","집합","908","구룡산로","제2종일반주거","제2종근린생활","25m이상","31.15"," ","1,949","3","개인","개인","202512","12","지분","1997","-","직거래","-"
"331","충청북도 청주시 흥덕구 옥산면 장남리","일반","1**","장남길","보전관리","제1종근린생활","8m미만","143.20","356.00","10,193","","개인","개인","202512","11","","1996","-","직거래","-"
"332","충청북도 충주시 용산동","일반","1**","용정4길","일반상업","제2종근린생활","12m미만","493.01","397.00","26,168","","개인","개인","202512","11","","1988","-","중개거래","충북 충주시"
"333","충청북도 청주시 서원구 사직동","일반","2**","사직대로","일반상업","제1종근린생활","25m이상","89.46","277.70","230,420","","법인","개인","202512","11","","1980","-","직거래","-"
"334","충청북도 청주시 서원구 사직동","일반","2**","사직대로307번길","일반상업","숙박","8m미만","695.78","341.20","159,013","","법인","개인","202512","11","","1990","-","직거래","-"
"335","충청북도 옥천군 청산면 지전리","일반","7*","지전길","일반상업","제1종근린생활","12m미만","45.00","63.00","4,900","","개인","개인","202512","10","","1994","-","직거래","-"
"336","충청북도 청주시 상당구 남일면 효촌리","일반","3*","단재로","제1종일반주거","제1종근린생활","25m미만","345.80","530.00","94,900","","개인","개인","202512","10","","1984","-","중개거래","경기 파주시"
"337","충청북도 청주시 상당구 남일면 효촌리","일반","3*","단재로","제1종일반주거","제2종근린생활","25m미만","165.42","447.60","83,000","","개인","개인","202512","10","","2008","-","중개거래","경기 파주시"
"338","충청북도 충주시 호암동","집합","1026","호암수청2로","준주거","제1종근린생활","25m미만","41.70"," ","23,082","1","개인","법인","202512","10","","2022","-","직거래","-"
"339","충청북도 청주시 상당구 방서동","집합","758","2순환로2031번길","준주거","제1종근린생활","25m미만","329.98"," ","80,000","6","법인","법인","202512","09","","2021","-","중개거래","충북 청주시 청원구"
"340","충청북도 제천시 백운면 평동리","집합","707","금봉로","계획관리","숙박","12m미만","11.59"," ","4,022","","법인","기타","202512","09","지분","2012","-","직거래","-"
"341","충청북도 청주시 서원구 현도면 우록리","일반","4**","우록길","생산관리","제1종근린생활","8m미만","197.87","896.90","50,400","","개인","개인","202512","09","","2017","-","중개거래","대전 대덕구"
"342","충청북도 청주시 서원구 현도면 우록리","일반","4**","우록길","생산관리","제1종근린생활","8m미만","197.87","896.90","54,400","","개인","개인","202512","09","","2017","20251223","중개거래","대전 대덕구"
"343","충청북도 청주시 청원구 오창읍 양청리","집합","821-1","오창공원로","중심상업","숙박","25m이상","26.52"," ","7,000","7","개인","개인","202512","09","","2019","-","중개거래","충북 청주시 청원구"
"344","충청북도 청주시 상당구 북문로1가","일반","3*","상당로","일반상업","제1종근린생활","25m이상","679.49","229.90","160,000","","개인","개인","202512","09","","","-","직거래","-"
"345","충청북도 청주시 청원구 오창읍 가곡리","일반","3**","","계획관리","제2종근린생활","8m미만","385.60","994.00","31,300","","법인","개인","202512","09","","2004","-","직거래","-"
"346","충청북도 음성군 소이면 대장리","일반","3**","소이로","계획관리","제2종근린생활","12m미만","264.60","658.00","17,000","","개인","개인","202512","08","","1992","-","중개거래","충북 음성군"
"347","충청북도 단양군 단양읍 별곡리","일반","5**","별곡10길","일반상업","숙박","25m미만","759.62","367.70","190,000","","개인","개인","202512","08","","2003","20260204","중개거래","서울 서초구"
"348","충청북도 청주시 서원구 산남동","집합","659","산남로","일반상업","업무","25m미만","42.51"," ","42,500","1","개인","개인","202512","08","","2007","-","중개거래","충북 청주시 서원구"
"349","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","1.70"," ","400","6","개인","개인","202512","08","지분","2004","-","직거래","-"
"350","충청북도 충주시 목행동","집합","526-29","목행산단7로","준공업","판매","25m미만","57.75"," ","4,900","1","개인","개인","202512","07","","1996","-","직거래","-"
"351","충청북도 청주시 청원구 오창읍 양청리","집합","821-1","오창공원로","중심상업","숙박","25m이상","53.18"," ","13,400","17","개인","개인","202512","06","","2019","20251226","중개거래","충북 청주시 청원구"
"352","충청북도 옥천군 옥천읍 양수리","일반","3**","양수로6길","계획관리","제2종근린생활","8m미만","189.60","490.00","25,400","","개인","개인","202512","06","","1996","-","중개거래","충북 옥천군"
"353","충청북도 청주시 청원구 오창읍 양청리","집합","821-1","오창공원로","중심상업","숙박","25m이상","53.18"," ","13,400","17","개인","개인","202512","06","","2019","-","중개거래","충북 청주시 청원구, 충북 청주시 흥덕구"
"354","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","4.96"," ","3,365","7","법인","법인","202512","05","지분","2004","-","직거래","-"
"355","충청북도 청주시 청원구 율량동","집합","2026","율량로190번길","일반상업","제2종근린생활","12m미만","323.98"," ","90,000","4","법인","법인","202512","05","","2018","-","중개거래","충북 청주시 청원구"
"356","충청북도 청주시 청원구 오창읍 양청리","집합","820-2","중심상업1로","중심상업","제1종근린생활","25m이상","144.00"," ","36,000","3","개인","개인","202512","05","","2016","-","중개거래","충북 청주시 청원구"
"357","충청북도 제천시 백운면 평동리","집합","707","금봉로","계획관리","숙박","12m미만","4.53"," ","955","","법인","법인","202512","05","지분","2012","-","직거래","-"
"358","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","3.40"," ","318","5","개인","법인","202512","05","지분","2004","-","직거래","-"
"359","충청북도 괴산군 연풍면 원풍리","일반","3**","원풍로절골길","계획관리","제1종근린생활","8m미만","132.53","391.00","8,500","","개인","개인","202512","03","","2011","-","직거래","-"
"360","충청북도 단양군 영춘면 유암리","일반","2**","유암4길","계획관리","교육연구","8m미만","541.65","6137.00","40,975","","공공기관","공공기관","202512","03","","","-","직거래","-"
"361","충청북도 청주시 상당구 금천동","집합","279","중고개로","근린상업","제2종근린생활","25m이상","98.28"," ","6,900","5","개인","개인","202512","02","","2003","-","중개거래","충북 청주시 흥덕구"
"362","충청북도 영동군 황간면 남성리","일반","5**","황간로","제2종일반주거","제2종근린생활","12m미만","333.60","929.00","23,000","","개인","개인","202512","02","","1990","-","직거래","-"
"363","충청북도 청주시 상당구 방서동","집합","820","동남로","일반상업","제1종근린생활","25m미만","45.93"," ","16,800","1","개인","기타","202512","02","","2021","-","직거래","-"
"364","충청북도 괴산군 괴산읍 신기리","일반","4**","신기로3길","계획관리","제1종근린생활","8m미만","76.00","225.00","7,800","","개인","개인","202512","02","","1985","-","직거래","-"
"365","충청북도 청주시 상당구 금천동","집합","277","중고개로","근린상업","교육연구","25m이상","179.24"," ","25,000","5","개인","개인","202512","01","","2003","20251201","중개거래","충북 청주시 서원구"
"366","충청북도 청주시 청원구 사천동","집합","48-1","2순환로","자연녹지","판매","25m이상","26.13"," ","10,200","2","개인","개인","202512","01","","2002","-","직거래","-"
"367","충청북도 단양군 단양읍 상진리","집합","4-1","삼봉로","자연녹지","숙박","25m미만","1.70"," ","750","6","개인","개인","202512","01","지분","2004","-","직거래","-"
